+---------------------+---------+----------+-------------+---------+----------+-----------------------+-----------------+------------------------------------------+
| first_seen          | contact | nickname | tor_version | or_port | dir_port | as_name               | IP              | fingerprint                              |
| 2020-06-30 16:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.147   | 4415B0667DE7347C16133DED0477ED82A90FA4EE |
| 2020-06-30 16:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.157.10    | 996F98DDCDA5A303C0832AC8F842D8DD2842D3BF |
| 2020-06-30 16:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.156.189   | BAD761187765BC646585D1910D067596770959B5 |
| 2020-06-30 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 88.218.92.109   | 93FE7CA1B4E64B0E9B8E73B8C3D31F0DE67B9635 |
| 2020-06-30 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 45.66.157.100   | A3EE484BAE2E24B6D0252CCE132B0A76D9D61D35 |
| 2020-06-30 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.76.217.179   | 0AD1E4695025248A6D7F8E32192BFCFA99B42689 |
| 2020-06-30 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.75.199.142   | 3594950DAD294077E1AD5FD00C2F88A9DF8852BB |
| 2020-06-30 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 20.52.36.86     | 5F3AD48D0FC1BC7F70CCA3008C5307EFBC6F8307 |
| 2020-06-30 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.120.91.47    | 971C399838EAAD3B5E0D5278C1FF7BC5508C6485 |
| 2020-06-30 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.211.142.238 | 00A7BCC8CCE40D694B06BFC2AA9215F9B68F0366 |
| 2020-06-30 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.144.52.186   | 0E2B627495934E75FE2BF0458676BF34055EBE93 |
| 2020-06-30 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.86.231.64    | 315DD6D52F1AE0E3EE534EA2CBC6D2671E82570A |
| 2020-06-30 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.185.173.79   | 63CFE5B6A9BDAAC5B85E2D454CC1258F52AF5C6B |
| 2020-06-30 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 192.155.85.106  | 4E0C20FE5369CF91793AE0762B6D6EBFE8DD7D93 |
| 2020-07-02 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 52.187.105.120  | 14D30D32CFFCA63D89E001BE80DE0E3AC4B25046 |
| 2020-07-02 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 13.68.184.59    | 6D8B86FA188E2207B4DBDC9A9E40219B2BC825D3 |
| 2020-07-02 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 102.133.170.235 | 7DA05DCE57596CFC1302D4669CC56B07D61AA950 |
| 2020-07-02 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 52.235.33.58    | D5F3BC4F36359A21DEEA6B64EEB08E30FD85930B |
| 2020-07-02 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 40.65.111.52    | 44952911DA3C877664AD5C1995488C049FC37D4C |
| 2020-07-02 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 13.75.227.110   | 5F99AD80CF48FC872068D8C9E91A5CD111B5BA7B |
| 2020-07-02 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 137.135.0.225   | A6D53ACF48E3F64F699CAAEF98C119759C63F295 |
| 2020-07-02 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 104.47.146.6    | 0F8C945AC2D754125630AF74617E3FFE690BB966 |
| 2020-07-02 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 40.115.176.247  | 308E8E4085CF3DA9F3C9B2DA79FDAF20A3676654 |
| 2020-07-02 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 23.102.166.61   | AC9A06F8B47676C9AE5C80DB3964C6ABF2A21965 |
| 2020-07-02 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 52.231.204.53   | BA0E3B322091639754EAAEFFC70E19B8EE10D4EA |
| 2020-07-02 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 51.103.128.189  | D248B96B33DA5083D7771B791CB46A1214B59446 |
| 2020-07-02 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 102.37.49.12    | 67576F3A0F3A8DD5375E398D054F894E3A1763B2 |
| 2020-07-02 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.84.167.150   | FD3B8940B48DF57DCB571305FF11CC4195AC5D2C |
| 2020-07-02 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.129.91   | 67216AFBC0CE043F2D19B6BA6BE9E448D2A91F6D |
| 2020-07-02 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.145.135.199  | 1B112696C3B42410E7F141B49B5C6259EF867EF2 |
| 2020-07-02 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.152.140.249  | D466242349A0E6E154B2A528949B0C8200C0897D |
| 2020-07-02 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.42.108.205  | FB75F208B44582433D20CB1E3F570D564D2986FF |
| 2020-07-02 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.69.102.37    | 62E0053D6DF5B2E349EA3165430CDFC6AAB2DA38 |
| 2020-07-02 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.43.11.65    | A4E21226210CC54801C858A137B1279D23F5664A |
| 2020-07-02 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.183.4.160    | BD6A991578465BDBC1A1444FB637D6A31563244A |
| 2020-07-02 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.164.17   | 43A57C27B11A2AB3897C145BAC4A3884D358E6EA |
| 2020-07-02 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.237.210.100  | B9BD170BE4846C06C8B619978401671BEE9A7817 |
| 2020-07-03 06:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 172.104.191.234 | E870E2D7308FC23A62001935B515393DF6C0E43E |
| 2020-07-03 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.67.33.235    | 1CD16B2BD9773FF80D8EB4769AFCEEFD9C083AE0 |
| 2020-07-03 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.143.23.161   | F107CA2841B53EFB75ED801C004DDAC15C57E66B |
| 2020-07-03 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.32.43    | 294028BF94B7862F12CD4127C583A8877A8899CA |
| 2020-07-03 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.75.222.166   | 35985F1CC36F7C0BDE4391AE496B17C528516A78 |
| 2020-07-03 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.205.138  | 14762D6604AB27D77C85A17DFDEFE4EA5237C4DB |
| 2020-07-03 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.66.37.185    | 27BD7E167F24B3F1DE480C6D7065F7CC3E8178E8 |
| 2020-07-03 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.78.12.104    | 7ECC6BB093A33E6B6482B4AB094CEB7D68F23429 |
| 2020-07-03 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.144.77.167   | 31135CFF07050C0048508FC9D736818E848F8687 |
| 2020-07-03 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 102.133.167.32  | 63697BAC4D6AED3BBC8D44D876794052A6D50761 |
| 2020-07-04 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.188.196.145  | 3231298F3D46E74049E9A24BB1C2D48338B3DE16 |
| 2020-07-04 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 157.55.187.39   | B2A9C1C82699C557CFC2E2C9981A589C6DF3E94D |
| 2020-07-04 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 102.37.0.189    | 1D06E877D7027A225BF504F9C67B860F9A0ACBE7 |
| 2020-07-04 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.250.10.88    | 97F6DA658EE4958B1F788EE07FB786A1D2FDE011 |
| 2020-07-04 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.163.202.164  | 98D2523ADCF968F571D45068378641A37E32A72B |
| 2020-07-04 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.191.40   | D168E92A743FBB80A4844622149A2D4AC9B7A7AE |
| 2020-07-04 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.114.172  | 27D3ED72F263E665C13DA7CCF276FEDF1E495E19 |
| 2020-07-04 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.229.114.165  | 4F2EF22496F58D8C1E6F9B0FBE52586B2FC56BD5 |
| 2020-07-04 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 23.100.34.95    | ABDA3A2E05D3024BDD9BB60DDD08C1116C3D725B |
| 2020-07-04 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.146.40.89    | 13EFAEAAD888005CA4EB4164C23529F25EEB8975 |
| 2020-07-04 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.243.57.107   | 3F7C81463DCC0D994280302E4D379368F6C16A27 |
| 2020-07-04 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.137.175  | 9F466C50FE96B145D8A18BDB9260C5D9C2EA8AA8 |
| 2020-07-05 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.40.30.34    | 497FD9BF98AC544ABBCC724E4DD6BD81F4860D2D |
| 2020-07-05 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.137.181  | CB49DE00D24521F428664FF7CF06AD3912E2100B |
| 2020-07-05 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.140.248.54   | EE4B332F13C3F8CCD9DCD86961B47F4AECA02CE6 |
| 2020-07-05 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.81.10.163    | 0B9BD7107A528F70A2DA115406C7A89B1C5E483F |
| 2020-07-05 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 102.37.43.67    | 7DE2D1A34E23D27C80E17DDA955E80631C1AE8C2 |
| 2020-07-05 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.193.24   | C33BEB8D86528B61FB73D4735323FF0A73DE4F5A |
| 2020-07-05 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.75.182.86    | 351BBCBE93DCD34DAA20456E3A693A3A92BD707F |
| 2020-07-05 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 138.91.38.223   | 7EBE6181CA6C40408E6C23F55EE57C946C9DD8C7 |
| 2020-07-05 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.72.78.75     | AD16D98AEB95B8548A0F8101AC25E6643B2A899A |
| 2020-07-05 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 70.37.72.190    | AD7CB78ED4001F17267EC2D2B1550D2B8E041669 |
| 2020-07-06 16:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.31  | 1BB9C60F87A31158D55C2143FC4C4EBCB1682761 |
| 2020-07-06 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.147.17.89    | 5B4E3F16694A717F2144D759C6B775A24DF9358D |
| 2020-07-06 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.165.238  | D4C535DE268B0B247FD19FE987AAC6026ADB879C |
| 2020-07-06 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.136.2    | 403193660D0B53E0F505B160DF58D94D5BC53EAA |
| 2020-07-06 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.43.8.153    | 65E640072D1E409A04ACE9BC10552936FE64E620 |
| 2020-07-06 18:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.66.28.3      | EA92E9C927F2C60BB258E9A57390841F2C27FC5C |
| 2020-07-06 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.81.200.34    | 2DD3500784350803F0040C6556B02F38A0B5F3FA |
| 2020-07-06 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.243.36.100   | 3FC42E19C154BCB91D516151B9658ACFD3C43642 |
| 2020-07-06 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.96.116   | 8A41E7DE5113D0877FD335EE84670DFC0A9C3FA2 |
| 2020-07-06 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.66.192.116   | 999BF716515BFF5FABE7A73AA81153F0AD6F41B2 |
| 2020-07-06 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.93.192.52    | C2F7FD58C2798CB4534540763B506D7C943F64AA |
| 2020-07-08 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 23.97.54.33     | FF1036B1FF9278E02D9C4359199E6F2686B2084B |
| 2020-07-08 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 23.100.15.94    | A312CC0B069677E50F8A1FAE5F579E3F294D9BEC |
| 2020-07-08 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.37.113.53    | E14B56CC48222B688804DA1344A6718D0FF23425 |
| 2020-07-08 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.135.231  | FA32E93AA76D5B2E8FB598761353F67267A02902 |
| 2020-07-08 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.84.129.224   | 51A90B8A02CEB915A39DB4CEC4882ACAD2038500 |
| 2020-07-08 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.184.78   | 8EEEBE87E7EB62E8C33A4F49E8A929DABB2B4E55 |
| 2020-07-08 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.186.218  | 1BB4887FA6D118906DEDC2F00C68F8F8A0CD780B |
| 2020-07-08 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.82.62.192    | 40E5B2E1158377727BD699FC5F512635119F6CD2 |
| 2020-07-08 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 102.133.168.97  | AFF64D37F48B2CA84D180B99A7EB262D2626AC89 |
| 2020-07-08 04:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.96.182   | CBFE5D82189D932F62346729CD4C6F66D4B44EE6 |
| 2020-07-08 05:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.118.164.149  | 9D896369709828D54CF82BDBAB43E5FE7C28C978 |
| 2020-07-09 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.42.155.232  | AC7F853F7A63ED1ED19DA6073538FD017ACD629B |
| 2020-07-09 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.103.139.63   | 24D426BC072D6D6090B23B6829D8B32682034C01 |
| 2020-07-09 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.86.224.58    | 5917FFDAC449C7B287FE17CA5AAFAEDD29354C8B |
| 2020-07-09 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 102.133.229.106 | 92C96FC838A8B2B5F186E67FA492FF9817F727CB |
| 2020-07-09 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 70.37.73.101    | A663B92E46CBCA08DA8EC5207EEB29B34D3A803D |
| 2020-07-09 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.10.117   | 44785E74F67FCABDCAF054486950B35140B9EE6E |
| 2020-07-09 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.43.86.80     | 9C704DED533800F609A9142185824BAED39072BB |
| 2020-07-09 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.188.75   | FBA5AAA7327C5146CB9E23E398730121ADC2584B |
| 2020-07-09 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.66.185.144   | 1540246A5FAE3849C9B72B58D3E1816ECB7FCD57 |
| 2020-07-09 03:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 20.188.248.115  | 74443F40ECF8ACA79E29497DAB9B4A987F145999 |
| 2020-07-10 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.210.116.102 | 9B3C213AAFBD21992DC98853793E54546E6A5C32 |
| 2020-07-10 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.141.8.254    | A4CC83BC0259D1E8BA05667DF7FF5648F725CF3E |
| 2020-07-10 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.246.182.21   | CBD4BFBBE71878E2BC2E9881FF4D8DD7177F054E |
| 2020-07-10 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.84.201.191   | F93AD01CCD536BF0890E305385B9BB6134996F3C |
| 2020-07-10 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.249.253.129  | 4701CD99718D0773F3F0672E0A5AE0B039AB9556 |
| 2020-07-10 22:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.153.173  | 6ACCCE182D357C4878F8FDFF86C5778E994E9A16 |
| 2020-07-10 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.76.254.98    | 1BA793CC2E192412F3C035978C74DEAB3FCA30D4 |
| 2020-07-10 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 40.115.28.15    | 3585FD0E06C32A8C5C29E15ECE4FB49796133CFA |
| 2020-07-10 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.45.239.134  | E271E2A19AF6DB62E6B9E9D5EF94F86F19D87C96 |
| 2020-07-11 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.151.31.208   | A0CD1CECD4F526B8CA5AD5115B950754A1A6A7C5 |
| 2020-07-11 08:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 195.201.3.233   | 66F8C32B94D73B51A5D2FA079C6A09047C9ABA71 |
| 2020-07-11 08:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 95.217.16.206   | 901C2689FDABE7165AB7AC4E8231F12A2674916E |
| 2020-07-11 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 195.201.3.234   | 3B60AEB127F4A8CDE7F3798B799EBDC3463FB9C7 |
| 2020-07-11 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 49.12.32.218    | 9C34EAD957DF77978BCF356F3F96B9A79E3961CB |
| 2020-07-11 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 95.216.193.119  | AEDFB1F1F69DC74A90BCF87B587252334D7D180E |
| 2020-07-11 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 138.201.244.249 | BAE58EF7F58C11DAFD81C9EDD10EB74150AF3CFE |
| 2020-07-11 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 88.198.227.133  | 72C2EB697C3CD4CE7408359B386DEE6B2888F714 |
| 2020-07-11 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 95.217.21.233   | 7D4261853A5CC5E96C8886391919FF2DA02A5801 |
| 2020-07-11 11:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 49.12.73.140    | C5A1D5B7CB0D12A7B7334F2915134E6DA8F5C46D |
| 2020-07-11 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.183.8    | 67738D287FBB686B0F6BF1221505BE17781D50DC |
| 2020-07-11 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.178.69   | A5198F913C836DB1A1D19C8D97DFCBA7EEE221F8 |
| 2020-07-11 17:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Cogent Communications | 172.81.181.254  | E0EFD66FE7C11EAADF43965AD5D53CB466753E93 |
| 2020-07-11 19:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Linode, LLC           | 50.116.19.7     | 3D8A65667A03D839050DCAD120085E257E029536 |
| 2020-07-12 02:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Cogent Communications | 50.7.248.162    | A44062AE3484310CE728BBD7769E9CD44C09FBB0 |
| 2020-07-13 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 52.151.48.220   | AD7BEABC4B5DFBDA7C7C1B3E9580F080B23ECCBC |
| 2020-07-13 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 52.231.192.199  | B5735B4B17F2942FC529A758749E6AB244CDED06 |
| 2020-07-13 20:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 102.133.167.3   | BC1089D2C9973BA2E1E151FA964624CD3DA7449A |
| 2020-07-13 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 13.85.30.87     | 20F6C46A805F7BCAB064AEECC8D97AA9629185C0 |
| 2020-07-13 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 51.141.108.194  | F142793FBD6F8E9EC1FC972BCCD8A06009E3DAFC |
| 2020-07-13 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 51.103.139.33   | FD5ECDE6BE8CA947E7C7E3257A51CF1F27F90B75 |
| 2020-07-13 21:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Microsoft Corporation | 23.100.36.1     | FF891D6EB596CD4E1CAD2F058EB4D1657260B525 |
| 2020-07-13 23:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 172.105.174.141 | 3CC54860050C2DFB1BB280E4D7F620930D23BFF0 |
| 2020-07-15 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.75.139.6     | 0914671E016C511EA88AB1060EC7A7D640102C39 |
| 2020-07-15 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | NULL                  | 102.37.6.52     | ADF19B08E0D687306A6A48F96F7CEEFF6DB79AF3 |
| 2020-07-15 09:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 13.66.218.133   | AEA4BCE398CE0F11D8B6A8A9DB1F4256815392A6 |
| 2020-07-15 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 51.104.53.16    | 1AA506B41F33970359C4136CB3ACDC4D23EAA22F |
| 2020-07-15 10:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 52.231.199.190  | 9EFA92EA690340451A9ED358CF2E0B26ABBF287A |
| 2020-07-15 11:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | Microsoft Corporation | 104.42.147.167  | 4916FBB560BECE462ECFB70ECFB37704B494A217 |
| 2020-07-16 16:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |        0 | UAB Cherry Servers    | 185.150.117.22  | 774A2C5AC5D005236C7F90062406C06F4D67666F |
| 2020-07-17 00:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 116.203.186.49  | 35DBE43445BB44D817084200BA05E8A0573EDFD4 |
| 2020-07-17 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | Hetzner Online GmbH   | 95.217.164.106  | 276AE7A0E974FC96B0933F1DA8FD51FD3BA59944 |
| 2020-07-17 01:00:00 | NULL    | Unnamed  | 0.4.3.5     |     443 |     8443 | NULL                  | 49.12.68.250    | 49791A9C1CD16463868F407C3968A3DCF1E9DC49 |
