+------------------------------------------+---------------------+---------------------+------------------+------------+---------------+---------+----------+-------------+---------+-------------+
| fingerprint                              | first_seen          | last_seen           | as_name          | nickname   | IP            | or_port | dir_port | tor_version | contact | exit_policy |
| 6DB05C67D3FC02F7765D143745E8E1E296DC220C | 2017-04-15 10:00:00 | 2017-04-15 10:00:00 | Amazon.com, Inc. | middleTest | 54.93.172.222 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 25810A0667BA463C4486872FDA19E609FA2C709D | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.207.142 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 659039B9ACBB950E44445FA3D998460A38FC95CF | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.225.179 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| C175E13BF08433FE8A481D4962E90CF0A07E1521 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.239.45  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| ACCFF0E4EDCD6A0747F8A2C5F0871ABB4A4EB974 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.228.22  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| FFCABBB2CC037C46F0F6D8F2113BF096AD965655 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.226.81  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 88B566D065DF7A01B4198FB26792158DEF2F80EF | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.207.177 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 106674E65763FE11E8CE66572624620E884438BB | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.88.104  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 625C196AF6B60BD411CC52143817C79AD48AF804 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.202.29  |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| 480BAD0ADE054E07D67E49DC7CDE57592F9BAC14 | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 52.59.200.160 |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
| D9BC3FA23FE6627D33CADE9ECF2D21C8610FB00F | 2017-04-15 12:00:00 | 2017-04-15 18:00:00 | Amazon.com, Inc. | middleTest | 54.93.52.88   |    9001 |     9030 | 0.2.7.6-dev | NULL    | reject *:*  |
